Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Korea, Rep.",KOR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,2910365456,3121202082,3651987222,4172305787,4552813390,5440759614,6347969528,7576814718,9467467547,11810639750,13033654798,13835688601,14632618867,18364601868,20756517173,22810561034,26137980608,31433548922,39164196353,41858171844,40965658387,41949516505,45098139285,53516466692,60828191592,65027796976,72496866515,83799557290,92986875260,99275643759,1.14E+11,1.28E+11,1.32E+11,1.42E+11,1.55E+11,1.71E+11,1.84E+11,1.92E+11,1.76E+11,1.98E+11,2.20E+11,2.28E+11,2.46E+11,2.60E+11,2.80E+11,2.93E+11,3.11E+11,3.34E+11,3.43E+11,3.43E+11,3.79E+11,3.96E+11,4.04E+11,4.17E+11,4.30E+11,4.41E+11,4.55E+11,4.76E+11
Kosovo,XKX,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056170319,963688566.2,1186265667,1328994101,1386887417,1441351213,1560885901,1692796969,1680148753,1796590976,1826074785,1944633132
Kuwait,KWT,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76252267969,88113187185,97128018029,95846788040,95673921787,94036174410,96245867196,
Kyrgyz Republic,KGZ,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387910655,2842800878,2920416802,2856626502,2642560503,1953288707,1506610207,944570185.3,828580157.2,849806182.9,1018106632,999928538.6,961785682.3,1059462355,1107116567,1007121979,1135289483,1169888840,1054668447,980326488.2,1081264232,1232145538,1228228189,1259251201,1346881587,1189228073,1552290145,1641052482,1688618276,1807952608,1976443269
Lao PDR,LAO,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637568941.5,702128418.4,773110631.3,914816602.1,984304035.2,1109053210,1304070402,1405415702,1586612763,1819101787,2171554806,2531608595,2859563224,3079828775,3304955509,3536563818,3960999008,4420758786
Latvia,LVA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238166143,3349147615,3793481424,4050256865,4033909494,4134336627,4333817465,4813394210,5136723303,5529529055,5910139507,6760475633,7177517028,6836875058,5199462614,4939505906,5343556022,5525345198,5487418980,5491141937,5610854014,5539083453,6126123998
Lebanon,LBN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885906607,3022575681,3188145360,3110454994,3193066053,2928583636,2881019162,2932188423,3056145762,3160675059,3393034826,3568159204,3560199005,4186401327,4846893365,5080036586,5406986093,5572240297,5618023501,5914809138,5712368552,5399319008,5246761134,4141131107
Lesotho,LSO,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,28838929.37,32245669.01,32352167.71,39925861.01,45528694.56,44961392.14,52227899.21,58307868.39,55283283.33,58648474.1,65429289.56,59998404.25,85396516.34,73296835.42,82286200.92,85430472.09,87636877.04,93108994.33,121481123.5,146710565.9,173001363.3,256342752.1,285693077.6,297303812.7,324671943.5,362721852.7,389926298.8,381345389.6,387812693.3,409857315,468675214.5,495559408.8,527200992,566987288.3,567646439.4,580742635.2,618202779.5,661296373.6,719228839.5,673847729.4,720108971.2,743591654.5,781584036.4,711538738.7,697909037.8,735768217,767834344.7,
Liberia,LBR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38345360.95,29162906.7,24127345.26,21663922.31,42414258.44,45608482.06,52745820.81,60538695.62,71857914.12,66058442.38,64634900,78556465.25,115421451.3,186679296.5,206849702.5,173960599.8,149747579.2,165548029.3
Libya,LBY,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021478569,,,,,,,
Lithuania,LTU,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539975787,4776772019,5107372733,5798365632,5542461398,5656729429,6372891955,6800589271,7985950749,8888430394,9712438154,10935157408,12099832170,12309015610,9347288107,9704607362,10664787148,10836090061,11334224774,11997982473,12137131671,12189687483,12885122103
Luxembourg,LUX,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627091458,5580645217,5905877509,5993639171,6464709137,6772753048,6580666471,6861406048,7253229077,7342977376,7301408990,6862700011,7956792485,6714099587,5919895217,6080986288,5977177899,5826413366,6307929068,6972692137,7258998270,7276544245,7406241159
"Macao SAR, China",MAC,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540741328,1659912338,1358001550,1404226309,1555693416,1600553607,2123183356,2370511403,1930693907,
"Macedonia, FYR",MKD,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847060842,1565176607,1353687674,1179843912,1079565572,1000732155,1039123237,1203200234,1234085590,1275110666,1377090616,1344790120,1384959527,1544084789,1586302095,1716498844,1835747019,1643927385,1727065965,1828431311,1979524754,2391612319,2270310795,2434462488,2643592972,2808694547,2980218712,2747939572
Madagascar,MDG,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,958277253.7,873874596.3,882846836.8,864902353.7,922326251,922326251,837985630.1,863111007.1,898996096,1013840009,986923285.6,764416352.9,654958109.6,663930352.1,756184687.5,766156457.4,795381052,832838740.8,847555244,858070859.5,852771571.6,849487754.9,840421024.9,867935469,858819621.5,873853752,891182120.8,932637275.6,981946372.7,1023660910,1096999725,1179067121,934562976.1,1069976091,1140051085,1173828840,1215311522,1334629121,1382293913,1274485556,1277645398,1329049614,1452615524,1774959400,1926004587,2066354277,2179212617,
Malawi,MWI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,174795227.9,183249054.7,194189284.3,201897179.7,212340148.4,249636428.8,246652716.7,265798150.4,312542797.4,302597154.7,318012944.7,356303780.2,359038853.5,364260314.3,353568706.2,354066016.2,365503522.6,363763036.1,391362265.4,384400318.2,394594616.2,417221039.5,450539038.2,492559502,511953574.4,524385667.6,485348900,497035061.8,521330193.9,564300858.3,562431324.4,574650158.4,593433436.2,587626562.8,524636650.1,486308332.7,540044941.8,567117047.6,608109131.2,668581422.3,760294164,824041081.6,977682572,1058903897,1079533799,1073631209,1110889081,1163047708,1203754773,1232644542,1259760057
Malaysia,MYS,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,11337764231,12338897841,13264389864,13769725580,13792513293,13752000352,16296947965,17161532854,18836901482,21593215763,22367392748,22594894242,24205861335,27172092215,30426498322,29576847026,30923360442,32136774068,36025076979,36929435722,40020861348,43915689920,46887975505,50433349166,55459085933,64620590016,72498975319,77406366800,70202284654,75983519729,84141373133,82035705473,85472630219,91789801496,98195536773,1.01E+11,1.06E+11,1.06E+11,1.06E+11,98496333426,1.03E+11,1.06E+11,1.11E+11,1.15E+11,1.22E+11,1.28E+11,1.34E+11,1.40E+11
Maldives,MDV,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69566803.04,69072220.91,85090584.49,102844667.8,116068498.3,111706726.8,124450867.6,131072946.1,151896790,188284266.4,215145851.7,242031981.2,276269412.6,304210231.4,227479176.4,244110445.3,281339880.4,292830818.6,275322545.9,319818855.1,372499575,428715327.7,537875524.4
Mali,MLI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,395574343.3,399270620.1,410366664.6,451032975.4,354411830.1,402621710,411121748.5,411121748.5,447976702,473498320.2,530201052.1,521693855.7,439472392.6,444251648.8,453081871.3,420317608.9,502746540.4,545544339.2,591064307.7,621385766.4,629110492.2,632885414.4,637071870,666015216.9,753065279.2,769925942.9,785039311.2,717631569.2,793503275.3,853174750.7,1052083094,1137743298,1168886945,1419056701,1699858127,1994092872,1996028730,2095509137,2222832363,2226326079,2269758839,2305306168,2393151955,2427712169,2581935110,2340048855,2427927737,2737655314,2722041627,2730207653,2902210736
Malta,MLT,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541589404,,,,,,,
Marshall Islands,MHL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16218009.89,16965326.02,20673361.86,20152208.49,20814871.29,19351924.12,18407120.6,18679565.67,18971329.5,20314977.17,17298800.72,16969639.41,19927191.34,
Mauritania,MRT,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,216767633.1,361075849,284303579.7,203372814.4,292826344.5,402281575,439014080.8,467715352.9,526874130.2,532231585.7,583349256.5,617511540.9,556838297.9,539335323.4,622227648.4,562136550.8,628275755.3,559674863.8,583664979.5,645729377.8,603718347.3,603437176.2,578953772.7,545457437.6,728828865.8,758871991.7,824976694.8,802579997.7,809881152.1,909975479.8,849050666.7,844561426.4,840095922.3,893440393.2,942559290.9,953114644.1,974183386.1,1022956989,1030095516,1069964183,986109831,1006411597,935103081.5,955006426.9,1078920850,1257539812,1948349004,1712328042,1735397526,1668216101,1694601174,1757248703,1810787179,2010404870,2136433045,2115617599,2090230209,2161298872
Mauritius,MUS,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,415860326.4,449786830.6,481095900.6,490175674.6,445482661.3,468732494.6,487557297.3,490862938.7,540488852.5,616512388.4,727001271.5,823615812.7,897736668.9,953397710.3,1032285753,1086396007,1162176413,1216255953,1272048509,1330732349,1413464799,1483033045,1581637847,1636811056,1773042113,1859546189,1843874787,1887872771,1901606983,1812573861,1924201916,2023854977,2126474083,2190195204,2248021725,2248015170,2266685842,2300594999,2293211751,2276714772,,
Mexico,MEX,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,70011735524,76108968977,81742753416,88247039776,95025924582,1.02E+11,1.03E+11,1.13E+11,1.24E+11,1.31E+11,1.37E+11,1.44E+11,1.46E+11,1.61E+11,1.79E+11,1.93E+11,2.10E+11,2.04E+11,1.85E+11,1.94E+11,2.04E+11,1.93E+11,1.99E+11,2.04E+11,2.17E+11,2.31E+11,2.39E+11,2.49E+11,2.57E+11,2.71E+11,2.41E+11,2.70E+11,2.91E+11,3.09E+11,3.13E+11,3.27E+11,3.20E+11,3.15E+11,3.21E+11,3.33E+11,3.40E+11,3.54E+11,3.58E+11,3.54E+11,3.27E+11,3.42E+11,3.52E+11,3.62E+11,3.61E+11,3.71E+11,3.75E+11,3.76E+11,3.74E+11
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22421926.12,20306511.58,17026197.57,19697030.77,19873781.37,21117327.28,21595031.6,18976745.87,17906112.02,17162037.77,16648557.61,13159875.1,12137411.18,13412146.42,18160719.3,21418775.39,23995013.12,23700306.99,19055679.59,13656798.52,12837592.07,13587150.76,
Moldova,MDA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090768906,1072689213,932181930,779846459.2,733509518.5,848569236.3,896166044.9,924486212.3,1089721715,1178129192,1208994116,1163150599,1149938176,1170637062,938031484.9,992646390.7,1094293372,1103047725,1186879350,1275895310,1316723971,1347008634,1387418897
Monaco,MCO,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,1123432620,1226292126,1322545913,1471644857,1553743702,1656131231,1730680853,1851469913,1951449231,1410734886,1201721578,1086783060,1004480033,1027497761,1319388768,1293861319,1295450868,1331535369,1342345991,1362303021,1536261322,1589393428,1694937449,1953538131,2035941268,2164060110,2315994476,2297712116,2288241101,2386494390,2595873357,2981069228,3417543727,3849994237,4232779676,4205955290,4162891752
Montenegro,MNE,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289344956.9,333789676.6,321843949.7,302272165.7,320361701.3,340754558.4,406533642.7,688874254.2,846986968.5,726506965.8,709805298,772117075.5,694068892.5,719394702,731884362.8,756338141.3,951748062.6,930809611.3
Morocco,MAR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,4737908670,4920094722,5304049180,5483505507,5920418801,6258435045,6613601248,7042380192,7921196347,8677090748,9355136443,9231976620,9844031426,9648970896,9934660976,10003057502,10110212563,10469007035,10801616498,10773413245,10857381833,11916897114,11605328195,12535506877,12597165130,12914416877,12792174861,13215693284,13595045609,13993419931,14805822245,15374795505,15714653610,16356646508,17032979715,17499484979,18176370814,18835083084,19731441684,20600907463,21928845877,23222581882,21695297971,23916979518,25424131535,25618447210,25770279383,26666968811,27145942542,27483746555,28298860168
Mozambique,MOZ,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,403053896.7,333933913.9,352264546.3,307436559,307695172.3,314383553.7,285145897.5,295125995.1,271626709.5,261949181,256141669.4,280861037.6,329359069.5,427634611.8,538753520.6,645660698.9,724207883.4,923794271.5,1014066220,1171550479,1337687571,1397820461,1484426983,1567174636,1624680590,1710822378,1782092397,1877865106,2001499404,2131508821,2296761803,2580934031,2720923713,2853047073
Myanmar,MMR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549282499,1887214471,2547433897,3076351212,3734466668,4479244385,5797141030,6887252881,8107324579,9593527023,13112494318,14453270794,15609982078,17390608400,19503047792,21126624686,23013754112,25061978228
Namibia,NAM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,1516007471,1454728337,1408878025,1362056207,1340816205,1355211127,1418901300,1445342321,1483989633,1492366880,1516950800,1536602210,1777959146,1549849478,1696166189,1735253114,1633195378,1738316150,1825676023,1854614230,1890358561,1919426952,2087034544,2201168606,2555152666,2577081722,2963907023,3215380675,3340929902,2810260217,3149714596,3226589589,3467144881,3669454338,3830440187,3934550224,3685412350,3671520079
Nauru,NRU,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,273192788.9,263710258,241662303.8,270975427.6,348323337.3,384587237,395810485.6,385406621.1,430997281.2,467400657.3,451484722.1,487055581.1,625490041.4,694445395.9,710061486.7,775536150,814858585.5,837624195.9,942609439.5,1101216175,1153614725,1257753313,1307611895,1416171906,1506293646,1541100580,1633385997,1767439735,1831067564,1846898765,1904025504,1931306945,1989479141,2078417633,2160411305,2198072637,2185103996,2272499195,2370946364,2442186768,2507438978,2684337704,2723131362,2550570110,2828228129
Netherlands,NLD,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,1.01E+11,1.16E+11,1.16E+11,1.18E+11,1.22E+11,1.24E+11,1.17E+11,1.22E+11,1.21E+11,1.18E+11,1.17E+11,1.16E+11,1.11E+11,1.05E+11,1.07E+11,1.12E+11,1.16E+11,1.16E+11,1.18E+11,1.24E+11,1.29E+11,1.31E+11,1.33E+11,1.33E+11,1.32E+11,1.36E+11,1.39E+11,1.42E+11,1.42E+11,1.47E+11,1.53E+11,1.59E+11,1.61E+11,1.60E+11,1.58E+11,1.62E+11,1.66E+11,1.69E+11,1.76E+11,1.78E+11,1.64E+11,1.66E+11,1.68E+11,1.63E+11,1.63E+11,1.62E+11,1.63E+11,1.68E+11,1.73E+11
New Caledonia,NCL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,18019752366,17680452019,17908359419,17715503333,19027905916,19262947960,20037989668,21453845703,20779368772,20989935192,20515790026,20102460211,20098742114,19170730724,18324546709,18766608135,20049715568,21369484810,21985335990,22678052640,22955926541,22483267433,23690712349,23887866788,24140357247,26076469660,26950564653,28043514882,28460052718,28453220704,30144191736,28267537523,27892752308,28048747064,27633018907,28282569943,28849208674,30020285404,31110707809,32498423010,
Nicaragua,NIC,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155627005,1245127385,1308970461,1350566605,1367932949,1560947428,1592349557,1677473053,1645704080,1678680502,1844862861,1937976563,1984761529,1987047766,1979052713,1806633015,1924156642,2131400495,2400550040,2619219774,2789101122,2889227931,2976995628,3081875869
Niger,NER,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725734836.1,713446390.6,738814417.5,824530170.8,893067919.6,940351539.9,1406173752,1587385352,1600223825,1587283650,1646569288,1739159191
Nigeria,NGA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,49722586987,46369231641,39161710636,40776560927,44786811666,43804225879,43358946935,45877285082,50161879170,59835959978,57050045940,57684274725,57529686879,56273885450,56820387697,59957132332,60929749588,60849071092,57786666092,63126955590,67813931743,66187412982,78950332229,82217359274,84622240658,84154219489,84080607077,83348489064,86302308661,91993465641,99712717401,1.02E+11,1.04E+11,1.11E+11,1.09E+11,99257119381,1.01E+11
Northern Mariana Islands,MNP,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,44008273062,45769236084,48139148181,50305506411,52840441654,57035560270,60063087704,61779466797,68660503571,71967434551,76283136440,75063647451,75910066384,81340257394,88712789648,92216083199,95607419198,1.00E+11,1.01E+11,1.07E+11,1.08E+11,1.12E+11,1.18E+11,1.20E+11,1.29E+11,1.36E+11,1.43E+11,1.52E+11,1.50E+11,1.50E+11,1.55E+11,1.58E+11,1.59E+11,1.60E+11,1.64E+11,1.65E+11,1.62E+11,1.60E+11,1.59E+11,1.53E+11,1.49E+11,1.47E+11,1.50E+11,1.48E+11,1.50E+11,1.53E+11,1.53E+11,1.55E+11
Oman,OMN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37581231469,38461505592,40591963329,41580040312,41535893888,43551373732,,
Pakistan,PAK,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,1257234614,1481430230,1619585345,1820568730,2092415445,2326765819,2513407360,2602879851,2735645486,3063230252,3530315142,3755920511,3700120462,4083024244,4426483164,4513069446,4734345501,4873845622,5337563268,5744518794,6363129677,6960093991,7707509211,8088112762,8659329574,9337657140,10094018913,10966686876,12043759471,12603917026,13414331687,14103096383,15113442616,15853650771,16469351863,17151655536,17961821252,17903419735,18998261778,19933183074,20186670507,21020826027,21587968203,22502567872,26162157052,29331816833,30535903672,32896311339,35683481045,33825487570,34983717514,36560585014,37491952967,37773305670,39484529431,41529839453,43894290467,46279166051
Palau,PLW,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29335288.91,37918973.24,47844119.09,35408692.15,33092854.25,35155425,31527488.45,29403049.41,22776465.15,17076137.48,17799800,18347481.62,17374480.1,15082505.67,15828460.41,20330212.83,23005377.8,21093058.59
Panama,PAN,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,1190078643,1337752595,1389329946,1545690695,1499542521,1545690695,1602154249,1478911649,1662961143,1787289692,1965910009,2076274362,2177298247,1861444887,1939117778,2079223862,2170169963,2204581986,1740757053,1675374130,1838093892,2104787154,2305360061,2657100195,2770905670,2809742172,2909781674,3077539187,3199634897,3541105756,3450113094,3108311293,3077423356,3292282045,3508513805,3624819041,3953054576,4410665313,5101217873,5268172101,5655196600,6637535964,8024053634,9369913032,10376349032,11502172719,12207359908,12991302198
Papua New Guinea,PNG,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425628432,3792623541,3666202756,4220614122,4727319531,4328293280,4232881367,4315685278,5898500762,,,
Paraguay,PRY,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884266637,3810686302,4018499985,4280427905,4601083195,4765301329,5011297679,4943904174,4888663130,4886366218,4495214421,4428963613,4659992388,4813620633,4843755977,5058313067,5012377485,5342297489,5240218220,5453409388,5616287287,5860806988,6145596613,6295712372,6444069410,7116291615,7258908078
Peru,PER,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,9393806260,10339749651,10652801092,11046189831,11775260235,12406266333,13475544449,13817260841,14063553120,14204237683,15405148272,15690666273,16395974942,17380766886,18917736311,18837021843,19602677777,20445653646,22072766800,24311650360,25461642944,25489176384,25598178633,21829114714,22849737847,23556555197,25141425265,26774195975,23601438476,20981989971,19765615395,20565971007,20248393521,21743497031,24294300521,25806376700,26440022990,28460902053,28550291441,28928970533,29476244800,30454247676,32940555026,34229346321,36439942101,39458814071,41812357437,45456955119,49757829317,48970674669,52774061095,55212090633,57495857472,60883224934,60649756450,61679431672,64271723908,65271225497
Philippines,PHL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,8713873662,9170697090,9537209314,10454007823,10940415962,11515922580,12099749603,13093302764,13666919359,14318292288,15140362628,16240994377,17396081746,19700234941,21038717299,22823185903,25330500432,27203852119,28721540573,30813369234,32340744504,33844295443,34683644968,35211183734,31159869264,26252318793,26856566673,27933243191,30376284384,32617735083,33451979393,32557912448,32383287955,32916717355,34816511431,37157841058,39549175599,41979126502,41087939424,40479201776,43129158131,43543780659,44802228656,46717744469,49161529245,51221689770,53582761219,56673402314,59398129749,58259555245,65003291716,66207045158,71013386427,77572223462,83591826000,88980214100,96133266719,1.03E+11
Poland,POL,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80785328160,82084038072,84267568733,86854376016,88729811296,87668225384,86760189699,85214406527,89551288429,96660033827,1.01E+11,1.11E+11,1.20E+11,1.27E+11,1.30E+11,1.40E+11,1.53E+11,1.54E+11,1.53E+11,1.62E+11,1.69E+11,1.71E+11,1.83E+11
Portugal,PRT,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42227385954,45391255990,48297219793,50176308974,51183603172,53210489646,54331622895,53289065100,52097208247,52504798285,51209658177,51428836518,52535383748,51152787524,46604725861,47440772772,46658125993,43872494363,42921492309,42943010763,44018528582,44275131318,45803575415
Puerto Rico,PRI,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50077300000,,,,,,,
Qatar,QAT,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36271299022,37478004171,40781373219,42731446005,49806453650,53003235889,62095720832,72237907733,87686692871,94488246443,1.19E+11,1.35E+11,1.39E+11,1.42E+11,1.45E+11,1.47E+11,1.49E+11,
Romania,ROU,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38442812429,40500345038,36724244623,34315587038,33605003174,35375199297,38448315955,41036912643,43111270318,46443262369,48514632416,53776580096,57495548666,68405948814,65248864070,62463608043,61712350499,54569874098,56710798234,58554165049,62074377699,66348416205,70362268955
Russian Federation,RUS,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87E+11,5.44E+11,4.26E+11,3.70E+11,2.96E+11,2.83E+11,2.67E+11,2.70E+11,2.56E+11,2.80E+11,3.14E+11,3.32E+11,3.45E+11,3.76E+11,4.13E+11,4.29E+11,4.49E+11,4.70E+11,4.79E+11,4.29E+11,4.57E+11,4.87E+11,5.03E+11,5.01E+11,5.02E+11,4.90E+11,4.90E+11,4.92E+11
Rwanda,RWA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,169936428.6,173722704.3,176960562.7,180931558.6,185005581.6,190129383.2,195383941.9,200813103.4,208024669.1,213133863.9,219078328.3,226226593.9,244623752.5,256829271,271233754,347058368.9,320414754.1,352159313.8,414622611.5,400897916.9,419959540.8,438862230.4,424940920.5,407456311.2,418714183.1,427851930.9,330061000.2,377034952,328908271,113977651.8,169139709.7,197980741.5,233207636.8,257117952.1,342295351.1,347722631.6,392459957.4,420586729.3,440176855.9,508405122.1,555477293.1,620635696.4,676652228.8,778808404.7,789102885.1,855384271.4,1007760074,1091642384,1193712502,1325143827,1443735620,1540300864,1605610221
Samoa,WSM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108439220.3,110430048.4,115578980.3,113346711.5,105072277.6,107540085.5,122152298.7,137533972.1,143970208.2,155162119.2,164337356.7,171714283.7,170884951.8,193556410.6,191564687.1,161464610.4,165783355.7,177689739.2,177800447,172017997.7,178633197.9,167495257,179672427,
