Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bhutan,BTN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.382592764,7.466401275,6.640433516,10.04206382,6.312594644,6.684955291,0.403870953,14.69955381,5.505595144,5.708849389,8.764146894,9.296758652,8.186462433,12.85199001,8.047819758,8.056127019,12.48539754,10.5096307,7.435308155,2.286209091,5.266308725,4.881217483,3.08507447,3.790932586,5.857933983,5.411194945,3.110660422,5.653072455,4.85125114,5.985510627,8.607164662,9.180739187,5.864394676,7.280554978,3.647474142,4.237309642,7.548929322
Bolivia,BOL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.557893656,3.569998312,1.181318015,7.519265443,5.01651995,2.69831874,2.007866585,-4.544050616,2.945772332,5.972765186,2.505908234,18.99603308,42.95016558,61.53956793,6.695277736,8.602894139,12.5365008,14.10381095,19.79717365,25.04894521,29.48603408,158.2827495,265.197962,1443.397381,12338.66161,230.1051605,14.5841961,17.52333142,13.18642794,16.26793991,17.68943693,13.19920758,6.557159358,7.952203941,11.42728592,11.58020594,5.705042541,7.051130173,2.411561422,5.19540791,1.870092796,2.820756619,6.329993017,7.967709974,5.940795568,13.66367938,7.373355353,10.38118272,-2.419895917,8.777508322,14.60235401,7.100276603,5.995388017,2.049497254,-4.620602784,-1.354869243,6.061399101
Bosnia and Herzegovina,BIH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84743048,-17.05676277,13.01148173,-1.581925087,8.355650913,28.79013574,2.961962963,4.461582788,0.912384705,2.572497845,2.826267509,7.831521465,6.294892943,7.209675992,0.170185851,1.403970882,2.436388716,0.795672982,-0.223668561,1.004555103,1.366440508,1.410649594,2.346415951
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.933946527,1.360735324,1.176826763,2.547498874,3.846275629,5.788742008,7.581551072,2.166149449,1.584355256,5.978593381,4.664180023,10.77542219,9.906612342,12.79692414,16.46728186,11.31552988,4.93738331,12.46681136,21.85636174,10.19028253,-0.088322838,3.695418373,8.745485397,15.42698507,22.89365943,14.06124987,12.69406983,22.69705957,13.64877726,6.300018284,5.177710042,6.63928073,13.06470039,9.46380484,7.15529484,16.11219538,5.281537746,9.663393362,14.23520845,14.17096689,8.312825089,1.187370705,3.25908433,10.07878862,15.47170656,7.473131023,4.9276071,4.72939345,6.462525782,8.919999829,16.41481175,-0.112202677,0.456881699,11.90390297,1.864951505,11.95754249,3.149397902
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,31.30252876,78.83075816,69.76638753,93.83467916,51.38486797,39.40589052,29.24483624,26.67067893,20.91402268,17.0922848,20.25389293,19.14440795,22.66485302,34.80018569,33.86227732,47.62698515,46.17956528,41.05980031,56.4805742,87.30687533,107.2140338,104.8323636,140.1956279,212.7857817,231.7234991,145.2715422,204.103425,651.1138557,1209.121328,2700.44214,414.2362617,968.1842555,2001.347726,2302.840778,89.49744028,18.4577835,7.728833105,4.924091502,8.009287115,5.885482128,8.232635464,9.797521307,14.09208429,7.74753022,7.437125123,6.7790941,6.448587993,8.782008072,7.313442599,8.409654436,8.307285349,7.930491528,7.498842407,7.842144591,7.570640312,8.144388499,3.791215029
British Virgin Islands,VGB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,5.518963851,5.62712678,8.381099413,-2.171429325,12.67188974,86.11396727,9.021595024,-4.838443333,-11.42003532,-1.274171563,-2.464941047,-31.90474758,10.72996071,-7.669073022,8.698049959,8.409963766,-2.837280823,1.726875356,-2.951489527,-8.763626527,2.872997532,4.488755815,8.584853385,-11.64857357,11.59397648,29.01570917,-5.59189805,0.374209529,6.104611064,15.88616466,18.76631914,10.04772148,1.120447694,12.69272996,-22.09141648,16.68828285,20.18050542,1.221653054,-2.824153694,-2.005880555,-17.46827523,-9.181007995,4.95524291
Bulgaria,BGR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.820938368,1.916472804,-0.645271728,2.736748496,0.229177129,1.345489614,0.0638388,-5.389743836,6.729684134,26.18800066,226.53786,59.57864928,51.09105386,72.7049684,62.3766487,103.4391513,958.5032348,32.20662394,2.443028465,7.31080293,6.108405732,3.773705853,2.271150183,5.659485096,6.511692512,6.741437635,11.09139848,8.129765514,4.047417475,1.107474183,5.978628166,1.555244694,-0.702887845,0.452104206,2.205825957,2.246224087,1.178293011
Burkina Faso,BFA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.900608242,2.010371569,5.147524754,1.812216582,-0.656072018,2.303116945,-4.411008405,-0.263878695,6.913154193,1.783427218,3.377475325,7.296645255,2.677858966,11.01470938,8.176155974,6.725505666,18.66197634,14.5323255,7.753525513,8.694368528,13.58461938,9.046516419,5.409316963,6.501085288,0.757066706,-6.345676864,1.237323173,3.4085566,4.831620408,1.810015422,-3.967780749,0.227059619,-1.441839779,14.63896188,6.769569034,0.348705151,1.55619985,7.940316033,4.43648392,-0.819771968,3.179629518,3.837945803,1.48477964,0.09062731,3.739396495,-0.662821135,0.994991923,7.639188433,2.405470435,6.806101001,6.705946363,5.823973269,-2.129175315,-0.62037906,-3.073429795,4.02412944,3.4427594
Burundi,BDI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,20.07743634,-3.567416454,4.687149302,5.417217573,-1.029363778,3.152033961,-5.317986172,3.05681315,5.361879836,5.184511807,1.380218947,4.29080997,5.510442472,12.45517764,21.08690579,8.074948246,14.30412561,12.50770522,26.13070761,16.38402436,-6.063315087,5.672021548,6.428548803,17.21619499,5.068838976,-4.257414237,-3.417795078,3.4912227,14.75718482,5.985561541,4.093140789,5.401760705,7.742645673,6.638445457,16.10271174,14.45311141,32.39778923,11.45055601,14.95414026,38.9448932,13.71640679,1.027858567,11.94574864,13.14615934,18.85693347,2.845127974,6.90187529,23.99094327,8.247352888,12.30329598,14.2943384,15.41650116,13.16338004,8.303402297,4.856888773,3.804734638,20.22556256
